evidence_id	study_id	sample_comparison	feature_id_original	feature_id_standardized	feature_type	species	genome_assembly	annotation_version	ortholog_reference	mapping_confidence	molecular_direction	effect_size	effect_size_type	standard_error	ci_lower	ci_upper	p_value	adjusted_p_value	sample_size	tissue	life_stage	stressor	phenotype	phenotype_direction	analysis_method	quality_flags	source_file	input_checksum	workflow_version	date_generated	source_accession	resilience_classification	mapping_release	mapping_evidence
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16040	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:136272004	NCBI:GeneID:136272004	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.605946202239474	log2_fold_change	0.838092913138948			0.46967619982828	0.580184801957453	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16041	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105338539	NCBI:GeneID:105338539	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.0974605592174431	log2_fold_change	0.13482268491348			0.469753900214226	0.580244609366291	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16042	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105333956	NCBI:GeneID:105333956	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.123706608957382	log2_fold_change	0.171179379630824			0.469881190967259	0.580365660006562	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16043	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105324962	NCBI:GeneID:105324962	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.556811231919851	log2_fold_change	0.77063634965522			0.469966015984774	0.580426637797227	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16044	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105344279	NCBI:GeneID:105344279	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.16022249287312	log2_fold_change	0.221762245906589			0.46998914791656	0.580426637797227	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16045	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:136274597	NCBI:GeneID:136274597	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.739146446217366	log2_fold_change	1.02331003171614			0.470104280201031	0.580532639944109	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16046	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105341987	NCBI:GeneID:105341987	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.312046309577247	log2_fold_change	0.43214871152747			0.470244770257494	0.580669941286426	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16047	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:136272291	NCBI:GeneID:136272291	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.273109241293205	log2_fold_change	0.378359592892537			0.470402356277559	0.580828334721977	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16048	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105347234	NCBI:GeneID:105347234	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.777027530741987	log2_fold_change	1.07660193140873			0.470453857427187	0.580855728505875	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16049	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105331329	NCBI:GeneID:105331329	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.183559636792211	log2_fold_change	0.254382332838522			0.470546856885602	0.580934352441356	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16050	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105323317	NCBI:GeneID:105323317	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.106823193541148	log2_fold_change	0.148058756100037			0.47060692127042	0.580972307666798	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16051	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105347188	NCBI:GeneID:105347188	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.442635938819614	log2_fold_change	0.613832600439023			0.470846737593138	0.581232151185	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16052	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:109618622	NCBI:GeneID:109618622	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.406453451698125	log2_fold_change	0.563741544752875			0.470914100826924	0.581279092560719	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16053	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:117689671	NCBI:GeneID:117689671	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.978144523518622	log2_fold_change	1.35697421989364			0.471015567811593	0.581368121884938	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16054	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105336222	NCBI:GeneID:105336222	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.282460038328166	log2_fold_change	0.391956569431254			0.471130320563599	0.581473537538754	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16055	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:117681753	NCBI:GeneID:117681753	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.350820087590348	log2_fold_change	0.487036157443913			0.471330265095224	0.581684078019108	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16056	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105318839	NCBI:GeneID:105318839	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.131019554107578	log2_fold_change	0.181925346581807			0.471412288034175	0.581749070447754	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16057	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105329262	NCBI:GeneID:105329262	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.0960804329131795	log2_fold_change	0.133445075335694			0.471525093966215	0.581777511456634	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16058	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:117683191	NCBI:GeneID:117683191	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.244676302649717	log2_fold_change	0.339842248072525			0.471543323151356	0.581777511456634	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16059	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105320638	NCBI:GeneID:105320638	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.172580894837419	log2_fold_change	0.239708468311568			0.471548632547778	0.581777511456634	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16060	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105348817	NCBI:GeneID:105348817	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.183448677326878	log2_fold_change	0.254805800939785			0.471552782577649	0.581777511456634	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16061	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:136272940	NCBI:GeneID:136272940	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.476357986486841	log2_fold_change	0.662074225457325			0.471837012956672	0.582091935416443	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16062	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:117692503	NCBI:GeneID:117692503	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.192180368184318	log2_fold_change	0.267165703852845			0.471937471784594	0.582179620591454	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16063	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105340693	NCBI:GeneID:105340693	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.151556477364232	log2_fold_change	0.210985199295299			0.472555358478765	0.582905551447317	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
